run_name,agent,model,task,trial,backend,prompt_tokens,completion_tokens,cached_tokens,predicted_n,predicted_ms,prompt_n,prompt_ms,gen_tok_s,prompt_tok_s,finish_reason,dur_ms,content_len
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,10781,79,,79,3290.396,49,250.257,24.009268185349114,195.79871891695336,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,8369,60,,60,2478.615,190,677.219,24.2070672532846,280.55916919046865,stop,,174
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,18442,79,,79,2821.081,49,294.365,28.003449741428906,166.46000713400028,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,10017,66,,66,2752.108,49,238.264,23.981617000495618,205.65423228015982,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,28305,61,,61,2596.466,590,3538.167,23.49347151089211,166.75301081039984,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,19346,60,,60,2169.13,590,2550.121,27.66085942290227,231.3615706862537,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,24981,61,,61,2475.373,590,3066.865,24.642750809675956,192.37886245400435,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,13705,66,,66,2773.915,49,279.781,23.79308666631818,175.13698213960205,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,27001,66,,66,2729.573,49,396.566,24.179606114216398,123.56076920361303,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,12043,66,,66,2764.047,49,265.987,23.87803101756229,184.21952952587907,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,20231,74,,74,2714.463,49,323.913,27.26137729635659,151.27518809062926,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,30203,74,,74,3265.507,49,432.019,22.661105917090364,113.42093750506343,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,28414,79,,79,3362.72,49,419.063,23.492886710757958,116.92752641011018,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,11030,66,,66,2755.285,49,252.598,23.953964834853743,193.9841170555586,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,20104,79,,79,2896.845,49,308.886,27.271048330166096,158.63457715791586,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,32642,60,,60,2716.03,590,4554.634,22.091066740794467,129.53839979238728,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,29318,60,,60,2584.854,590,3593.217,23.212142736108113,164.19826578801113,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,15245,74,,74,3109.243,49,292.421,23.800005338920116,167.5666248320059,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,23677,66,,66,2593.468,49,354.263,25.448549972469298,138.31531940959118,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,23428,79,,79,3077.77,49,359.548,25.667934900918524,136.2822210108247,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,18569,74,,74,2642.588,49,299.756,28.0028517498755,163.46628591254222,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,8898,98,,98,4075.306,49,234.251,24.047273996112192,209.17733542226074,stop,,341
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,27656,60,,60,2520.061,590,3465.93,23.808947481826827,170.22848124457218,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,12698,60,,60,2502.091,590,2494.643,23.97994317552799,236.5067867426321,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,15009,61,,61,2553.748,590,2655.123,23.886460214555235,222.211927658342,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,21008,60,,60,2243.55,590,2746.361,26.743330881861333,214.82973287197134,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,13583,74,,74,3094.647,49,267.238,23.91225881336385,183.35715729050509,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,8140,40,,40,1648.181,49,225.259,24.269179173889274,217.52737959415606,stop,,138
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,23555,74,,74,2903.624,49,342.559,25.485393425595053,143.04105278214848,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,29967,61,,61,2692.221,590,3742.061,22.657872440635447,157.6671251484142,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,31865,74,,74,3311.724,49,456.399,22.344857240518834,107.36219842725336,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,16022,60,,60,2510.389,590,2746.974,23.900678341085783,214.78179261980637,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,11921,74,,74,3105.649,49,262.824,23.827547800797838,186.43655069552247,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,23319,61,,61,2374.202,590,3079.935,25.69284332167187,191.56248427320708,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,24332,60,,60,2383.528,590,3077.307,25.172769105292662,191.7260773786951,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,13456,79,,79,3316.887,49,269.319,23.817513228518184,181.9403755397874,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,30980,60,,60,2654.508,590,3846.954,22.603058645895963,153.36809330186946,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,31629,61,,61,2738.001,590,3886.81,22.279027655577917,151.79543121480083,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,28541,74,,74,3140.197,49,424.599,23.565400514681084,115.40300377532685,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,9895,74,,74,3095.071,49,247.389,23.908983024945147,198.06862875875646,stop,,290
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,16780,79,,79,2725.747,49,275.201,28.982880656201772,178.05167859128417,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,17684,60,,60,2089.314,590,2399.758,28.71755992636818,245.85812402750614,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,21657,61,,61,2332.854,590,2813.049,26.148228736131795,209.73683714716665,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,25339,66,,66,2657.47,49,373.125,24.8356519546787,131.32328308207707,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,13347,61,,61,2544.018,590,2397.532,23.977817767012656,246.08639217328485,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,25090,79,,79,3181.202,49,369.145,24.83338059010399,132.73916753579218,stop,,305
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,8618,90,,90,3728.692,190,666.139,24.13715050747018,285.2257561860212,stop,,300
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,14360,60,,60,2506.53,590,2568.077,23.937475314478583,229.74389007806226,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,16671,61,,61,2096.096,590,2269.492,29.101720531884038,259.9700725977443,stop,,228
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,9304,67,,67,2773.629,49,236.225,24.156078552683148,207.42935760397927,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,9044,97,,97,4056.428,49,237.159,23.912664048271044,206.61244144223915,stop,,318
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,8756,94,,94,3902.531,49,226.599,24.086932301114327,216.24102489419636,stop,,315
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,git-leak-recovery,git-leak-recovery__KqsPNDC,local,15367,66,,66,2767.832,49,290.721,23.84537789865859,168.54647583077934,stop,,262
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,12480,618,,618,20213.619,162,624.182,30.573446546113296,259.5396855404353,stop,,2394
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,11047,541,,541,17144.999,626,1763.149,31.554390875146744,355.04656724984676,stop,,2032
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,15237,590,,590,20474.338,51,262.532,28.81656051590044,194.2620328188564,stop,,2236
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,10281,36,,36,1081.154,140,506.926,33.29775406648822,276.17443177110664,stop,,119
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,8036,36,,36,1003.142,31,106.348,35.88724228474134,291.4958438334524,stop,,120
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,13256,651,,651,21717.189,159,599.0,29.97625521424527,265.4424040066778,stop,,2500
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,15877,590,,590,20755.502,51,270.26,28.42619754511358,188.70717087249315,stop,,2236
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,9721,421,,421,12705.112,79,260.511,33.13626829893353,303.2501506654229,stop,,1562
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,9610,33,,33,960.504,1434,3517.692,34.356962594637814,407.65365472588275,stop,,110
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,8141,36,,36,1005.284,70,211.386,35.81077586035389,331.14775812967747,stop,,121
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,10387,521,,521,16156.912,71,255.98,32.24626091916574,277.3654191733729,stop,,1940
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,14597,590,,590,20298.176,51,254.688,29.066651111902864,200.24500565397665,stop,,2236
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,13957,590,,590,19902.206,51,239.615,29.644954936151304,212.8414331323164,stop,,2236
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,cobol-modernization,cobol-modernization__26xvLJm,local,11749,570,,570,18385.699,162,580.238,31.002356777406177,279.19577828408336,stop,,2179
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,25980,70,,70,2838.561,77,498.477,24.66038249662417,154.4705171953771,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,21352,91,,91,3434.035,413,2013.07,26.499438706943874,205.1592840785467,stop,,324
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,26126,71,,71,2909.885,77,489.132,24.399589674506036,157.42171847272311,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,8277,63,,63,1802.205,163,447.059,34.95717745761442,364.60511923482136,stop,,222
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,7970,64,,64,1804.973,31,105.307,35.457594102515664,294.3773918163085,stop,,232
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,11043,71,,71,2153.056,77,281.678,32.97638333605814,273.36178189279957,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,16682,70,,70,2397.587,77,344.817,29.19602083261212,223.30685552046447,stop,,245
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,18892,70,,70,2506.149,163,776.571,27.931300174091803,209.89709891304207,stop,,250
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,16236,71,,71,2421.791,77,342.235,29.317145864362367,224.99159933963506,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,15939,75,,75,2555.103,431,1665.555,29.353024124663467,258.7726013250838,stop,,254
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,27958,70,,70,2944.015,77,533.032,23.777052766375174,144.45661798916387,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,28550,70,,70,2968.341,77,523.369,23.582196250363417,147.1237310578196,stop,,245
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,28398,76,,76,3223.299,75,512.09,23.578327669881077,146.45863031888925,stop,,247
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,20486,76,,76,2817.399,75,394.605,26.97523495962056,190.0634812027217,stop,,247
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,27286,91,,91,3797.14,413,2505.154,23.96540554206587,164.86012436760373,stop,,324
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,19374,91,,91,3303.032,413,1848.585,27.55044456123949,223.4141248576614,stop,,324
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,25308,91,,91,3681.526,413,2252.922,24.71801095523976,183.31748724545278,stop,,324
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,14258,71,,71,2317.938,77,315.522,30.630672606428643,244.04003524318432,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,30376,76,,76,3354.344,75,514.198,22.65718721753046,145.85821026141682,stop,,247
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,12203,91,,91,2869.333,413,1355.896,31.714687699196986,304.5956327033932,stop,,324
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,28251,73,,73,3090.08,77,523.426,23.623983845078445,147.10770959027636,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,14405,73,,73,2387.566,77,333.8,30.575071013743706,230.67705212702214,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,18508,76,,76,2706.432,75,396.512,28.08125236473704,189.14938261641512,stop,,247
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,19895,75,,75,2741.481,431,2014.309,27.35747575854073,213.96915766151074,stop,,254
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,31914,70,,70,3128.664,77,554.453,22.37376720542698,138.87561254064818,stop,,226
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,22170,71,,71,2710.975,77,436.293,26.18983944890676,176.48690215061896,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,25829,75,,75,3044.743,431,2446.8,24.63262088130263,176.14843877717834,stop,,254
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,8068,47,,47,1322.49,35,162.828,35.53902108900635,214.95074557201465,stop,,146
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,32060,71,,71,3187.869,77,580.297,22.271931500322,132.69067391353047,stop,,233
openhands-llama31-8b-instruct,openhands,Llama-3.1-8B-Instruct,build-pov-ray,build-pov-ray__aQ7SWgu,local,10754,67,,67,2037.457,431,1246.549,32.884129579176395,345.7545591870035,stop,,223
